LTV ,Age ,Type ,LGD
0.496425077876835 ,243.946.115.610.718 ,'residential' ,0.0125012192728379
0.446487912678688 ,398.457.250.761.594 ,'residential' ,0
0.854481649219634 ,109.146.511.052.287 ,'investment' ,0.0565574250896564
0.791962591540317 ,0.129947799556061 ,'residential' ,0.230224132020978
0.928135574700477 ,213.471.792.623.697 ,'residential' ,0.00785264975116482
0.940432688732855 ,0.00921152727954073 ,'residential' ,0.464178940195980
0.797415049133940 ,291.717.182.654.557 ,'residential' ,0.00903237151610280
0.766810121731318 ,139.214.231.755.766 ,'residential' ,0.0234347911158920
0.757808685344838 ,0.379588731018291 ,'residential' ,0.987983445140239
0.857701058683388 ,0.905919683510381 ,'residential' ,0
0.497699859601812 ,192.849.844.110.431 ,'residential' ,0.415704002076018
0.401389719588712 ,240.311.994.507.401 ,'residential' ,0
0.593698835321469 ,161.770.052.639.593 ,'residential' ,0.0152174763161683
0.559754728782053 ,0.535407088751288 ,'residential' ,0.103508571627879
0.432010771780849 ,239.888.272.029.234 ,'residential' ,0
0.763035212038500 ,299.785.646.895.084 ,'residential' ,0
0.656963481493279 ,227.759.377.602.548 ,'residential' ,0
0.502463961803176 ,162.906.370.936.145 ,'residential' ,0.164000292847136
0.758759755129681 ,0.439579409229779 ,'investment' ,0.00670814836452944
0.832677187475406 ,0.522618774758469 ,'residential' ,0.696494738719076
0.732245535787315 ,0.787004272946683 ,'investment' ,0.244509443834037
0.933121326808109 ,174.509.442.910.589 ,'investment' ,0.0790272063578923
0.802913617957866 ,0.654260437318512 ,'residential' ,0.100931683790853
0.907143562591011 ,0.374828450710607 ,'residential' ,0.0348349292643168
0.480907037028806 ,185.527.457.196.402 ,'residential' ,0
0.682133020520944 ,0.461711327998183 ,'residential' ,0.00649902499345224
115.044.235.831.999 ,189.132.582.840.245 ,'residential' ,0.0210798258456625
0.576384773047853 ,129.563.812.391.021 ,'residential' ,0
0.688377269427641 ,0.412109210667350 ,'residential' ,0.155840035039120
0.660107211363877 ,177.556.366.187.120 ,'residential' ,0.0878228930707596
0.932841877244582 ,150.409.383.944.463 ,'residential' ,0.0309932678055087
0.409346501899687 ,182.080.462.836.074 ,'residential' ,0.111416660277986
0.463515501869715 ,165.325.912.739.616 ,'residential' ,0.0427349278740235
0.225766347063455 ,237.498.174.662.659 ,'investment' ,0.130694913086724
0.877686487517126 ,0.0759651406581585 ,'residential' ,0.800679457020449
0.637104671998364 ,120.744.421.100.037 ,'residential' ,0.0198339146751237
0.904749304384795 ,0.688204943276769 ,'residential' ,0.299679452595211
0.530944434598623 ,183.148.318.357.702 ,'residential' ,0.119522349141046
0.565275051909047 ,204.893.787.751.256 ,'residential' ,0.0835906190085562
0.342641590139447 ,277.673.923.982.736 ,'residential' ,0.0100051685133074
0.503315350774142 ,124.778.587.547.005 ,'residential' ,0
108.009.013.033.246 ,147.805.440.530.371 ,'residential' ,0
0.656603490644434 ,135.615.640.612.123 ,'investment' ,0.396822965530021
0.537613712374188 ,334.866.360.419.235 ,'residential' ,0
0.323875562683799 ,433.855.200.850.360 ,'residential' ,0.0288128499371709
0.703896789531156 ,0.551145714038639 ,'residential' ,0.0495659041961556
0.775261431906389 ,292.000.665.444.696 ,'residential' ,0.0282412335081388
0.531597170858851 ,119.439.125.603.516 ,'residential' ,0.201906614770662
0.833895792452619 ,0.656294716975626 ,'residential' ,0.139588050991834
112.769.754.985.875 ,166.323.470.194.760 ,'investment' ,0.0411930924060264
0.725575875035437 ,0.342987872432703 ,'residential' ,0.641632234190441
0.624425177675820 ,119.680.153.571.030 ,'residential' ,0.464566935635883
0.680475193333945 ,0.579969409362633 ,'residential' ,0.0863337824068109
0.750010087000456 ,0.326347391961605 ,'residential' ,0.722439993218752
0.758943962626877 ,0.411338025080650 ,'investment' ,0.0132411340955851
0.651500085070977 ,0.589622498980894 ,'residential' ,0.0456935803532073
0.907658638638772 ,445.072.947.637.715 ,'residential' ,0.0253473965252559
0.815960126706963 ,311.578.740.904.731 ,'residential' ,0.313158933604376
0.766339658763777 ,342.627.777.707.050 ,'residential' ,0.0213711377689880
0.650682010305253 ,223.804.999.287.709 ,'investment' ,0
116.528.968.497.127 ,105.874.546.392.449 ,'residential' ,0.0296738487469096
0.485644081717256 ,334.836.661.884.410 ,'residential' ,0
0.149069439887741 ,140.190.644.957.360 ,'residential' ,0.230125505639143
0.543767142160770 ,0.497999322972123 ,'residential' ,0
0.834742515077237 ,0.229191805503598 ,'investment' ,0.0144211887455627
0.779125478273819 ,0.510007084500951 ,'residential' ,0
0.775771515871873 ,0.214227546785051 ,'investment' ,0.352459795445631
0.830601800645805 ,0.817305100486957 ,'investment' ,0.386587362790115
0.619562948761992 ,208.256.419.087.519 ,'residential' ,0
0.757546919543725 ,0.146621345633396 ,'residential' ,0.720839918778438
0.737456757619400 ,419.902.519.675.868 ,'residential' ,0
0.787805393501482 ,0.634378584870878 ,'investment' ,0.0360126432329232
0.763900667392355 ,100.320.061.226.851 ,'residential' ,0.113306077686075
0.820326923178118 ,0.0341321673409439 ,'residential' ,0.201221363140273
0.734811022396022 ,215.160.360.958.468 ,'residential' ,0.0130619538899013
0.741606892315337 ,0.278216832885529 ,'investment' ,0.276255235525276
0.760148803763644 ,0.348322350250955 ,'residential' ,0.989432111403770
0.667966480802835 ,267.856.667.439.740 ,'residential' ,0
0.646586551569190 ,154.862.981.785.364 ,'residential' ,0.292007358018786
0.846587217096953 ,0.497797034276098 ,'residential' ,0.163583935004614
0.438186777738052 ,176.657.862.217.700 ,'residential' ,0
0.292225600386071 ,0.650890999043827 ,'residential' ,0
0.415430224066187 ,148.304.173.291.004 ,'residential' ,0
0.787964942850761 ,105.724.304.869.733 ,'residential' ,0.830516164678267
0.790135565476302 ,0.396490649922288 ,'residential' ,0.0375954652326265
0.621809914176814 ,108.227.527.518.087 ,'residential' ,0.00735058129050919
0.626451864424750 ,160.187.828.352.502 ,'residential' ,0.0295631433105129
0.234773092442532 ,0.606166889465124 ,'residential' ,0
0.650122392141799 ,0.669436483794542 ,'residential' ,0.0639551717527027
0.731396659099270 ,109.661.142.995.542 ,'residential' ,0.0287491245368035
0.777397164132430 ,116.625.998.485.248 ,'residential' ,0.0312110882280980
0.745019267092552 ,141.857.351.442.915 ,'residential' ,0.00257708424224622
0.620619852245908 ,108.807.870.371.403 ,'residential' ,0.00214789399391175
0.303350361215356 ,159.146.297.619.152 ,'residential' ,0.0438661709339625
0.619957306304212 ,274.483.488.828.540 ,'residential' ,0
0.745436142966073 ,0.124500933521131 ,'residential' ,0.0627306633744978
0.656032747529198 ,169.422.289.253.638 ,'residential' ,0.00392128783285225
0.649655243494549 ,0.857293493906307 ,'residential' ,0.0593696428625345
159.196.692.080.471 ,110.466.999.255.968 ,'investment' ,0.811821167153284
0.788236737441952 ,0.0778200315725699 ,'residential' ,0.252077181202565
0.785187650396317 ,0.799834605731724 ,'residential' ,0.290757898901761
0.800022916068725 ,0.400541503821971 ,'residential' ,0.290665757746947
0.715851906511159 ,0.504084383132353 ,'residential' ,0
0.526035146832488 ,184.175.183.985.380 ,'residential' ,0.0913425381218193
155.120.214.946.380 ,0.857527208692040 ,'residential' ,0.437241151950719
0.336406476660355 ,247.282.761.481.500 ,'residential' ,0.0181055040058651
0.749368478887107 ,152.687.241.921.995 ,'residential' ,0.0120651945532121
0.732611177676231 ,262.024.856.048.335 ,'residential' ,0
0.620269727685157 ,201.108.812.407.296 ,'residential' ,0
0.566057896851514 ,0.632346659280121 ,'investment' ,0.223261334674794
0.685817304392085 ,0.661403647504269 ,'residential' ,0.0985507959108942
0.750557650567194 ,0.936808220355083 ,'residential' ,0.000451763649161318
0.776876892870365 ,0.767537604237628 ,'residential' ,0.0256848567521853
0.700909733678613 ,189.010.825.651.004 ,'residential' ,0.00590057141847875
0.445366254852489 ,158.552.123.313.900 ,'residential' ,0
0.494849245898550 ,153.403.203.727.609 ,'residential' ,0.00860145328093891
0.716384862009690 ,123.572.764.613.193 ,'residential' ,0.0439651149860690
0.734946402212959 ,174.012.846.745.200 ,'residential' ,0.00901092081579051
0.795863651059696 ,101.056.663.505.024 ,'residential' ,0.00175871360575702
0.676263421564274 ,139.207.370.181.289 ,'residential' ,0
0.759353101443461 ,197.976.855.364.112 ,'investment' ,0
0.515111830729948 ,126.704.255.774.786 ,'investment' ,0.0110261803944999
0.797972655838597 ,133.241.469.949.087 ,'residential' ,0
0.660408048097005 ,105.412.324.184.152 ,'residential' ,0.103601894311725
0.692965633853181 ,0.968806990984065 ,'residential' ,0.0603143474736477
0.820269437901029 ,205.940.310.700.903 ,'residential' ,0
0.342429124053734 ,139.282.429.610.354 ,'residential' ,0.0859331182054289
0.534022814782721 ,0.876975076913671 ,'investment' ,0.187081980442050
0.714678743851606 ,137.730.634.128.169 ,'residential' ,0.0483781808935393
0.132166641749792 ,214.009.501.371.130 ,'residential' ,0
0.618974419961484 ,173.683.075.986.485 ,'residential' ,0.421103268658304
112.292.540.335.827 ,218.369.850.528.957 ,'residential' ,0.0369414200891759
0.669629434640646 ,199.284.533.606.483 ,'residential' ,0
0.374295493572414 ,177.774.180.728.656 ,'residential' ,0.00624613189484341
0.682976206468882 ,0.564828294917977 ,'residential' ,0.00337964454021741
0.708510324047313 ,0.896811644297080 ,'investment' ,0
0.752951339059278 ,114.752.011.777.891 ,'residential' ,0.00537480980457892
0.197562269853973 ,157.344.061.691.871 ,'investment' ,0.0501484839144754
0.653276904830306 ,119.391.110.150.897 ,'residential' ,0.00891922457318236
0.583592919149838 ,0.0965836910015012 ,'residential' ,0.0112002242909372
0.960040576310013 ,0.0177942013447241 ,'residential' ,0.933544017065288
0.575002202540642 ,110.311.971.050.915 ,'residential' ,1
0.725644385711238 ,386.848.772.864.239 ,'residential' ,0.207329122461649
0.593165932934092 ,250.534.146.839.103 ,'investment' ,0
133.770.836.163.831 ,233.024.007.935.174 ,'residential' ,0.0170091154228972
0.688411877629386 ,295.414.825.871.038 ,'investment' ,0.000462698550026506
0.604950409261594 ,281.920.421.057.133 ,'residential' ,0
0.706555846488207 ,0.634540498059656 ,'investment' ,0.187987983471717
0.506087764285106 ,133.185.580.162.641 ,'residential' ,0.0107938535408155
0.417676118110043 ,0.0946978905137751 ,'residential' ,0
0.186551080532154 ,345.572.723.355.212 ,'residential' ,0
0.865067211756740 ,291.608.642.584.154 ,'investment' ,0.0183553056251349
0.777937731894050 ,0.725245240315404 ,'residential' ,0.103494389365172
127.849.853.575.176 ,143.810.152.195.481 ,'investment' ,0.0339646359450044
0.452808852062781 ,162.650.646.865.188 ,'residential' ,0.0960167705564238
0.409725985814197 ,134.170.735.696.594 ,'residential' ,0.00638028216853056
0.713703211957050 ,0.723504766604473 ,'residential' ,0.0329001657822048
0.805669352801679 ,0.122912579965311 ,'residential' ,0.461353261340094
0.426418520711384 ,226.664.124.978.322 ,'residential' ,0.145329038785931
0.438997451862104 ,308.922.981.482.485 ,'investment' ,0.818161970926432
0.883990846527346 ,254.340.409.890.847 ,'residential' ,0
0.164504061803852 ,210.862.008.970.301 ,'investment' ,0.122115969223135
0.357549814977652 ,0.650462591537462 ,'residential' ,0.0145306594686973
0.793129248848939 ,0.318463762914101 ,'residential' ,0.0839662718541170
0.229695551919455 ,0.125872903141670 ,'residential' ,0.0455461094927772
0.952098057822883 ,276.226.095.682.444 ,'residential' ,0.0516206914307784
0.281200739643067 ,0.944988276488665 ,'residential' ,0.555060717266086
0.678051638734351 ,0.250523763672851 ,'residential' ,0.871545047472068
0.374797533909855 ,285.334.465.613.631 ,'residential' ,0
0.835145614207694 ,0.638650675091973 ,'residential' ,1
0.624298933594566 ,0.382347787239485 ,'residential' ,0.0388771140792643
0.694738984504542 ,185.588.014.012.809 ,'residential' ,0.000907937318576062
0.694618050741547 ,148.836.023.958.738 ,'residential' ,0.00231164794936358
0.891262148661008 ,0.239030674636316 ,'residential' ,0.425718000494904
0.755215930093780 ,0.249499300292330 ,'residential' ,0.00102936503111193
0.814188290772577 ,182.096.438.556.822 ,'residential' ,0.447470453956299
0.407236787516763 ,0.490275719998504 ,'investment' ,0.00917494612348410
0.792817213085067 ,121.130.901.748.164 ,'residential' ,0.0347143781378459
0.853855287318149 ,177.440.231.348.127 ,'investment' ,0.0425990082497125
0.770379817292991 ,156.496.915.296.971 ,'investment' ,0
0.279017405853025 ,156.178.825.368.681 ,'residential' ,0
0.762910602041914 ,0.469466047269607 ,'residential' ,0.00545395959240102
0.742109059595270 ,0.784652375730215 ,'residential' ,0.0467526946550982
0.440485719457331 ,0.646315576516072 ,'residential' ,0
0.619964390418689 ,0.358131793531644 ,'residential' ,0.779848393520685
0.850164235945959 ,0.470497499055387 ,'residential' ,0.105203291179463
0.844554420593968 ,0.220319171217774 ,'residential' ,0.0747159157954417
0.412599052525473 ,236.193.761.077.141 ,'residential' ,0
0.758895946196525 ,220.880.800.322.727 ,'investment' ,0
0.709415257514524 ,0.692775719204010 ,'residential' ,0
0.633100827763819 ,187.902.926.021.196 ,'residential' ,0.133784530147507
0.282721443926923 ,0.905333221049092 ,'residential' ,0.00418135574014807
0.589949325825866 ,132.226.273.182.731 ,'investment' ,0.0264539018328773
0.648272336114422 ,127.188.690.298.295 ,'residential' ,0.0481237782096322
0.798410194257706 ,0.163285180726454 ,'residential' ,0.179800409154261
0.658310073864477 ,189.183.456.157.415 ,'residential' ,0.00627305251123736
0.821159102158610 ,328.184.494.209.497 ,'residential' ,0
0.297828397306854 ,0.443976850109067 ,'residential' ,0
0.630524202529055 ,116.183.502.994.512 ,'residential' ,0.0158980328210809
0.431220996751309 ,358.364.981.804.803 ,'residential' ,0
0.420658170993896 ,0.796452294357116 ,'investment' ,0.0150472736576504
0.276944883112160 ,147.644.568.829.312 ,'investment' ,0.0601463232935213
0.324866818994746 ,169.638.862.843.563 ,'residential' ,0.229453866742222
132.180.232.679.862 ,0.289746988093102 ,'residential' ,0.657992357907939
0.828228401623130 ,120.311.563.192.386 ,'residential' ,0.239184638911088
0.553246794820033 ,0.961484159783106 ,'residential' ,0.296736475354666
0.726953496510282 ,234.627.618.606.564 ,'residential' ,0.00713578933227661
0.717768357638465 ,232.656.321.890.344 ,'residential' ,0
0.965552187840653 ,0.141168035469931 ,'residential' ,0.0537191459888247
0.726823155428305 ,114.253.153.600.564 ,'residential' ,0
0.701316833066351 ,203.413.749.241.998 ,'residential' ,0.00395486298258782
0.657962021928593 ,0.708647270436297 ,'residential' ,0.248736854386503
0.520739731225308 ,727.637.235.140.850 ,'residential' ,0
0.708493805418313 ,148.659.857.646.051 ,'residential' ,0.104572109428241
0.593675421729330 ,0.571420816785329 ,'investment' ,0.0310231159382415
0.873850160532517 ,154.311.782.275.638 ,'residential' ,0
0.541296536179520 ,0.582597202165920 ,'residential' ,0
0.223258819002856 ,373.661.976.477.878 ,'residential' ,0
0.640324296545609 ,0.807971094387514 ,'residential' ,0.00772954302444254
0.725115544049185 ,0.217550178873557 ,'residential' ,0.0901843867011928
0.556755581773948 ,166.825.104.861.524 ,'residential' ,0.00123518726826213
0.593341368974785 ,0.569502472340379 ,'residential' ,0.00406722631552958
0.242128388243903 ,403.564.407.130.053 ,'residential' ,0
0.828437850927745 ,0.719724420026612 ,'investment' ,0.0522754297424458
0.545944373424812 ,245.662.835.315.962 ,'residential' ,0
0.744041873562635 ,0.711545052775034 ,'investment' ,0.0320989198819602
0.722099353626126 ,312.792.725.728.742 ,'investment' ,0.00485217701848754
0.820749004186399 ,0.142620255156861 ,'investment' ,0.492494078762104
0.306906803342017 ,147.476.373.145.128 ,'residential' ,0
0.827561725993761 ,212.765.266.756.967 ,'residential' ,0
0.687299647705458 ,158.721.240.643.329 ,'investment' ,0.0462833408176745
0.775131228040077 ,0.389243941237227 ,'residential' ,0.964295959122042
0.804955531971658 ,128.234.465.055.578 ,'residential' ,0.132246842153678
0.868742246812862 ,0.897173414122845 ,'residential' ,0.0676090445382865
0.495495609684708 ,142.324.806.322.888 ,'residential' ,0.0126519932485617
0.635727914311804 ,324.200.870.382.734 ,'residential' ,0
0.930044347847271 ,315.539.852.941.681 ,'residential' ,0.0634574536784568
0.779329340524340 ,0.176511962980098 ,'investment' ,0.434601688971452
0.195065781255790 ,104.320.029.097.929 ,'residential' ,0.101354550509545
0.784144978868948 ,157.581.632.302.878 ,'residential' ,0.215873968365145
0.551362892643202 ,238.642.910.129.502 ,'residential' ,0.238609032889746
0.505411062939844 ,397.176.854.028.917 ,'residential' ,0.0540843640698936
0.730888117041994 ,0.844843424232588 ,'residential' ,0.0587270742956590
0.737780485511945 ,0.778042770048190 ,'residential' ,0
112.491.276.140.535 ,101.728.936.000.621 ,'residential' ,0.974291830251606
0.739985473080733 ,172.626.372.906.977 ,'residential' ,0.0753936202822133
0.771120273120215 ,107.722.217.974.669 ,'residential' ,0.0404703500235140
0.444308553859533 ,0.769071885879850 ,'investment' ,0.354849802639586
0.439609026222915 ,127.316.762.059.044 ,'residential' ,0.107165786612661
0.649878718077801 ,0.104982450380885 ,'residential' ,0.0173237677083060
0.543388125858930 ,198.831.682.887.556 ,'residential' ,0.0482814197567524
0.920551548571467 ,104.323.206.452.048 ,'residential' ,0.777664711361107
0.507304045396253 ,0.509940541183975 ,'residential' ,0.273886135969130
0.810234898068643 ,133.605.605.724.282 ,'residential' ,0
0.593827488771477 ,207.792.236.842.422 ,'residential' ,0
0.478750037791168 ,177.013.123.987.712 ,'residential' ,0
0.930575147223846 ,0.687256771750383 ,'residential' ,0.0241715096100679
0.685162904394817 ,0.526410718139994 ,'residential' ,0.000117545896977208
0.663675216545012 ,0.486972622786603 ,'investment' ,0
0.488058488872981 ,0.352587853980668 ,'investment' ,0.0708753081682977
0.848263924791489 ,0.308571946109464 ,'investment' ,0.102411126464918
0.618860588007532 ,101.979.171.568.362 ,'residential' ,0.0360180916893722
0.227386031733904 ,377.464.945.120.156 ,'residential' ,0.0138106723739858
0.645170600396852 ,0.465661757421738 ,'residential' ,0.0127610883790678
0.827136385933695 ,0.292102865325373 ,'residential' ,0.204282523181482
106.467.911.072.149 ,142.297.313.637.074 ,'residential' ,0.137702077072196
0.930702354235537 ,161.684.786.071.923 ,'residential' ,0.0239665862106557
101.737.485.039.375 ,252.550.783.726.301 ,'residential' ,0.00147769882177861
0.769268772033919 ,130.157.747.519.763 ,'residential' ,0
0.629230102356435 ,0.917556885152482 ,'residential' ,0.0344680287322658
0.682865584556801 ,0.528609027992321 ,'investment' ,0.0367939350154288
0.718911981581427 ,0.856443504594042 ,'residential' ,0.393127207497806
